store_id,dept_id,store_type,status,reorder_point_usd,simulated_inventory_usd,excess_value_inr,abs_deviation_usd,alert_message
14,6,A,Understocked,13656.626946643551,11034.92268618424,0.0,2621.7042604593116,"Store 14, Dept 6: 19% below reorder point - restock recommended"
37,3,C,Overstocked,5078.18429976384,7691.703405868659,6177.437366500634,2613.519106104819,"Store 37, Dept 3: 1.5x reorder point - INR 6,177 excess tied up"
14,5,A,Understocked,52955.88785473593,50344.50213806487,0.0,2611.3857166710586,"Store 14, Dept 5: 5% below reorder point - restock recommended"
30,16,C,Overstocked,5002.803655516863,7596.25973651408,7640.503018819184,2593.456080997217,"Store 30, Dept 16: 1.5x reorder point - INR 7,641 excess tied up"
31,5,A,Understocked,35822.67255842286,33231.38398290387,0.0,2591.2885755189927,"Store 31, Dept 5: 7% below reorder point - restock recommended"
8,40,A,Understocked,78307.50745410452,75716.25314657515,0.0,2591.254307529365,"Store 8, Dept 40: 3% below reorder point - restock recommended"
23,42,B,Understocked,29072.380910886262,26492.60509812526,0.0,2579.775812761003,"Store 23, Dept 42: 9% below reorder point - restock recommended"
13,20,A,Understocked,20796.370273352753,18217.605070979178,0.0,2578.7652023735754,"Store 13, Dept 20: 12% below reorder point - restock recommended"
3,38,B,Understocked,218937.68102909165,216375.5383466359,0.0,2562.142682455742,"Store 3, Dept 38: 1% below reorder point - restock recommended"
41,18,A,Understocked,14899.883151870301,12343.344411897342,0.0,2556.538739972959,"Store 41, Dept 18: 17% below reorder point - restock recommended"
32,71,A,Understocked,13095.168782531991,10549.399140825995,0.0,2545.769641705996,"Store 32, Dept 71: 19% below reorder point - restock recommended"
8,25,A,Understocked,16010.127590231288,13466.98466505615,0.0,2543.142925175138,"Store 8, Dept 25: 16% below reorder point - restock recommended"
28,98,A,Understocked,21760.15501796315,19220.525649592575,0.0,2539.6293683705735,"Store 28, Dept 98: 12% below reorder point - restock recommended"
27,81,A,Understocked,65068.81342051381,62534.1700686008,0.0,2534.643351913015,"Store 27, Dept 81: 4% below reorder point - restock recommended"
25,49,B,Understocked,27980.05450780741,25451.311490863904,0.0,2528.7430169435065,"Store 25, Dept 49: 9% below reorder point - restock recommended"
28,1,A,Understocked,38586.698290718596,36065.73918324796,0.0,2520.959107470633,"Store 28, Dept 1: 7% below reorder point - restock recommended"
22,56,B,Understocked,19289.351022938998,16779.259129737275,0.0,2510.091893201723,"Store 22, Dept 56: 13% below reorder point - restock recommended"
28,71,A,Understocked,13582.188768390946,11082.129945750457,0.0,2500.058822640489,"Store 28, Dept 71: 18% below reorder point - restock recommended"
35,91,B,Understocked,16157.885904679348,13663.012073995262,0.0,2494.873830684086,"Store 35, Dept 91: 15% below reorder point - restock recommended"
22,81,B,Understocked,24783.338211917468,22295.116318743585,0.0,2488.2218931738826,"Store 22, Dept 81: 10% below reorder point - restock recommended"
16,17,B,Understocked,15729.016047798426,13247.372961415433,0.0,2481.6430863829937,"Store 16, Dept 17: 16% below reorder point - restock recommended"
4,6,A,Understocked,18827.614869477417,16349.572785290113,0.0,2478.0420841873038,"Store 4, Dept 6: 13% below reorder point - restock recommended"
23,6,B,Understocked,16554.27155354617,14082.377878766883,0.0,2471.893674779285,"Store 23, Dept 6: 15% below reorder point - restock recommended"
45,25,B,Understocked,18426.77155239439,15970.773771458189,0.0,2455.9977809362026,"Store 45, Dept 25: 13% below reorder point - restock recommended"
20,74,A,Understocked,46559.36559688843,44108.15560981279,0.0,2451.2099870756356,"Store 20, Dept 74: 5% below reorder point - restock recommended"
12,81,B,Understocked,16182.04305831949,13738.001591724538,0.0,2444.041466594952,"Store 12, Dept 81: 15% below reorder point - restock recommended"
5,24,B,Overstocked,4854.37635976203,7294.833213901313,1101.2999634362623,2440.4568541392828,"Store 5, Dept 24: 1.5x reorder point - INR 1,101 excess tied up"
9,1,B,Understocked,26258.64056411257,23826.135712016843,0.0,2432.504852095728,"Store 9, Dept 1: 9% below reorder point - restock recommended"
34,85,A,Overstocked,4815.871914442216,7231.6524663619675,651.1013599874486,2415.780551919752,"Store 34, Dept 85: 1.5x reorder point - INR 651 excess tied up"
41,67,A,Understocked,26933.296264702567,24527.194206920456,0.0,2406.102057782111,"Store 41, Dept 67: 9% below reorder point - restock recommended"
12,58,B,Understocked,12537.70168973142,10150.008656845512,0.0,2387.693032885909,"Store 12, Dept 58: 19% below reorder point - restock recommended"
38,79,C,Understocked,20105.142998296156,17720.75175022313,0.0,2384.391248073025,"Store 38, Dept 79: 12% below reorder point - restock recommended"
21,81,B,Understocked,12731.27703001777,10354.472188562804,0.0,2376.8048414549667,"Store 21, Dept 81: 19% below reorder point - restock recommended"
36,92,A,Understocked,78044.51200022924,75675.1239954548,0.0,2369.388004774446,"Store 36, Dept 92: 3% below reorder point - restock recommended"
13,22,A,Understocked,34009.27350302438,31640.106000766453,0.0,2369.1675022579257,"Store 13, Dept 22: 7% below reorder point - restock recommended"
23,4,B,Understocked,68266.45283221616,65908.47313774933,0.0,2357.979694466834,"Store 23, Dept 4: 3% below reorder point - restock recommended"
6,12,A,Understocked,15687.794844788214,13344.567752387546,0.0,2343.227092400668,"Store 6, Dept 12: 15% below reorder point - restock recommended"
5,4,B,Understocked,21795.241757199736,19457.79305722013,0.0,2337.4486999796063,"Store 5, Dept 4: 11% below reorder point - restock recommended"
16,11,B,Understocked,32648.670909438268,30326.222832514813,0.0,2322.448076923454,"Store 16, Dept 11: 7% below reorder point - restock recommended"
6,18,A,Understocked,15688.11150200221,13365.764483548033,0.0,2322.3470184541766,"Store 6, Dept 18: 15% below reorder point - restock recommended"
18,93,B,Understocked,12971.053032441998,10675.92748447897,0.0,2295.125547963027,"Store 18, Dept 93: 18% below reorder point - restock recommended"
25,56,B,Understocked,16545.868622455393,14260.853915105017,0.0,2285.014707350376,"Store 25, Dept 56: 14% below reorder point - restock recommended"
23,55,B,Understocked,21259.860954021824,18989.96352316581,0.0,2269.8974308560137,"Store 23, Dept 55: 11% below reorder point - restock recommended"
14,97,A,Understocked,58648.60139391093,56389.62691095733,0.0,2258.9744829535994,"Store 14, Dept 97: 4% below reorder point - restock recommended"
35,44,B,Overstocked,4369.353068468481,6624.467008734689,5846.304700653331,2255.1139402662084,"Store 35, Dept 44: 1.5x reorder point - INR 5,846 excess tied up"
18,50,B,Overstocked,4331.868043548908,6585.581709842629,7285.710495099169,2253.713666293721,"Store 18, Dept 50: 1.5x reorder point - INR 7,286 excess tied up"
20,22,A,Understocked,28904.074199694867,26660.020493127227,0.0,2244.05370656764,"Store 20, Dept 22: 8% below reorder point - restock recommended"
24,42,A,Understocked,14257.914546749162,12044.875588197077,0.0,2213.0389585520843,"Store 24, Dept 42: 16% below reorder point - restock recommended"
29,44,B,Overstocked,4253.672169724519,6461.508589868479,6723.02782838112,2207.83642014396,"Store 29, Dept 44: 1.5x reorder point - INR 6,723 excess tied up"
7,93,B,Overstocked,4315.295034711707,6521.740812789959,4050.2556399591494,2206.4457780782523,"Store 7, Dept 93: 1.5x reorder point - INR 4,050 excess tied up"
9,23,B,Understocked,29563.219320586155,27369.436462778052,0.0,2193.7828578081026,"Store 9, Dept 23: 7% below reorder point - restock recommended"
40,58,A,Understocked,11463.148032052297,9271.798493697064,0.0,2191.3495383552327,"Store 40, Dept 58: 19% below reorder point - restock recommended"
19,16,A,Understocked,111567.33805682027,109378.98497738903,0.0,2188.353079431239,"Store 19, Dept 16: 2% below reorder point - restock recommended"
12,22,B,Understocked,19985.894449178,17807.507046786814,0.0,2178.387402391185,"Store 12, Dept 22: 11% below reorder point - restock recommended"
4,24,A,Understocked,30697.25787365997,28526.67920342221,0.0,2170.5786702377627,"Store 4, Dept 24: 7% below reorder point - restock recommended"
44,91,C,Understocked,41605.210358101765,39438.48684557199,0.0,2166.723512529774,"Store 44, Dept 91: 5% below reorder point - restock recommended"
16,13,B,Understocked,33827.30480676869,31665.73770788945,0.0,2161.567098879241,"Store 16, Dept 13: 6% below reorder point - restock recommended"
29,16,B,Understocked,27245.395224926644,25093.428971375928,0.0,2151.966253550716,"Store 29, Dept 16: 8% below reorder point - restock recommended"
26,98,A,Understocked,16815.85732870091,14670.154147097657,0.0,2145.7031816032522,"Store 26, Dept 98: 13% below reorder point - restock recommended"
2,71,A,Understocked,11002.709234084658,8858.006744945955,0.0,2144.7024891387027,"Store 2, Dept 71: 19% below reorder point - restock recommended"
6,58,A,Understocked,11135.56622934105,8996.551855128288,0.0,2139.014374212762,"Store 6, Dept 58: 19% below reorder point - restock recommended"
12,31,B,Understocked,10875.594112208064,8737.249771311475,0.0,2138.3443408965886,"Store 12, Dept 31: 20% below reorder point - restock recommended"
6,98,A,Understocked,22012.40668220702,19907.66681775512,0.0,2104.7398644519017,"Store 6, Dept 98: 10% below reorder point - restock recommended"
7,94,B,Overstocked,4021.213528050157,6111.978533103277,6653.134005327455,2090.76500505312,"Store 7, Dept 94: 1.5x reorder point - INR 6,653 excess tied up"
23,10,B,Understocked,71059.6302289839,68971.17489122611,0.0,2088.455337757783,"Store 23, Dept 10: 3% below reorder point - restock recommended"
5,46,B,Understocked,10995.481770780021,8911.917656171898,0.0,2083.5641146081234,"Store 5, Dept 46: 19% below reorder point - restock recommended"
15,22,B,Understocked,18535.70901496089,16459.96589144231,0.0,2075.7431235185795,"Store 15, Dept 22: 11% below reorder point - restock recommended"
18,71,B,Understocked,15262.391136406877,13188.881509872203,0.0,2073.5096265346747,"Store 18, Dept 71: 14% below reorder point - restock recommended"
28,90,A,Understocked,162702.08622116162,160630.39170375981,0.0,2071.6945174018038,"Store 28, Dept 90: 1% below reorder point - restock recommended"
6,24,A,Understocked,18126.66843177873,16064.947040358102,0.0,2061.7213914206277,"Store 6, Dept 24: 11% below reorder point - restock recommended"
8,1,A,Understocked,25188.716637011446,23141.135073650836,0.0,2047.5815633606107,"Store 8, Dept 1: 8% below reorder point - restock recommended"
14,36,A,Understocked,11543.687339319093,9497.726775282552,0.0,2045.9605640365407,"Store 14, Dept 36: 18% below reorder point - restock recommended"
42,81,C,Understocked,35424.262256360766,33388.275460309786,0.0,2035.98679605098,"Store 42, Dept 81: 6% below reorder point - restock recommended"
20,21,A,Understocked,25844.436038096017,23827.03468070898,0.0,2017.4013573870361,"Store 20, Dept 21: 8% below reorder point - restock recommended"
4,9,A,Understocked,91719.58810499903,89712.07008660829,0.0,2007.518018390736,"Store 4, Dept 9: 2% below reorder point - restock recommended"
15,4,B,Understocked,29387.683167154486,27384.030985916797,0.0,2003.6521812376886,"Store 15, Dept 4: 7% below reorder point - restock recommended"
22,80,B,Overstocked,3830.8321710165383,5827.015337512784,6703.667722002045,1996.1831664962456,"Store 22, Dept 80: 1.5x reorder point - INR 6,704 excess tied up"
18,25,B,Understocked,36822.89316631374,34848.56196264925,0.0,1974.331203664493,"Store 18, Dept 25: 5% below reorder point - restock recommended"
2,58,A,Understocked,58542.31972785934,56574.86859109639,0.0,1967.451136762953,"Store 2, Dept 58: 3% below reorder point - restock recommended"
14,20,A,Understocked,24760.924561384938,22814.390512302984,0.0,1946.5340490819544,"Store 14, Dept 20: 8% below reorder point - restock recommended"
26,56,A,Understocked,18741.676280445623,16795.578185457558,0.0,1946.098094988065,"Store 26, Dept 56: 10% below reorder point - restock recommended"
26,1,A,Understocked,38925.014772087816,36984.66901282662,0.0,1940.3457592611958,"Store 26, Dept 1: 5% below reorder point - restock recommended"
44,56,C,Overstocked,3842.610218257346,5781.058055797909,1422.8464581868657,1938.4478375405633,"Store 44, Dept 56: 1.5x reorder point - INR 1,423 excess tied up"
9,25,B,Understocked,11346.761537528344,9415.92953351815,0.0,1930.8320040101935,"Store 9, Dept 25: 17% below reorder point - restock recommended"
17,33,B,Understocked,12709.653568000731,10792.604907353722,0.0,1917.0486606470095,"Store 17, Dept 33: 15% below reorder point - restock recommended"
3,4,B,Understocked,20323.395793441625,18408.38839353682,0.0,1915.0073999048036,"Store 3, Dept 4: 9% below reorder point - restock recommended"
22,58,B,Understocked,10421.020754383126,8516.643486435496,0.0,1904.3772679476297,"Store 22, Dept 58: 18% below reorder point - restock recommended"
15,72,B,Understocked,73793.02939877064,71897.08844334398,0.0,1895.9409554266604,"Store 15, Dept 72: 3% below reorder point - restock recommended"
27,31,A,Understocked,9589.026057404346,7693.748655823025,0.0,1895.277401581321,"Store 27, Dept 31: 20% below reorder point - restock recommended"
21,82,B,Understocked,33041.87687346485,31155.778129940085,0.0,1886.0987435247625,"Store 21, Dept 82: 6% below reorder point - restock recommended"
29,24,B,Understocked,12194.184421878377,10309.687445984919,0.0,1884.4969758934585,"Store 29, Dept 24: 15% below reorder point - restock recommended"
36,4,A,Understocked,18223.56559861725,16367.27028054888,0.0,1856.295318068369,"Store 36, Dept 4: 10% below reorder point - restock recommended"
13,35,A,Understocked,9711.238217882776,7861.163861153738,0.0,1850.0743567290374,"Store 13, Dept 35: 19% below reorder point - restock recommended"
30,1,C,Understocked,18878.697991691428,17042.16721599995,0.0,1836.5307756914772,"Store 30, Dept 1: 10% below reorder point - restock recommended"
10,30,B,Understocked,25002.338123234367,23166.23453196368,0.0,1836.1035912706866,"Store 10, Dept 30: 7% below reorder point - restock recommended"
19,22,A,Understocked,27299.689701538795,25469.13845002756,0.0,1830.551251511235,"Store 19, Dept 22: 7% below reorder point - restock recommended"
45,29,B,Understocked,9619.622301421248,7792.223578813436,0.0,1827.3987226078125,"Store 45, Dept 29: 19% below reorder point - restock recommended"
14,38,A,Understocked,212204.917813243,210391.14982578397,0.0,1813.7679874590249,"Store 14, Dept 38: 1% below reorder point - restock recommended"
9,96,B,Understocked,9771.791812556114,7960.609493307075,0.0,1811.1823192490383,"Store 9, Dept 96: 19% below reorder point - restock recommended"
2,18,A,Understocked,15870.694157154252,14082.127226900262,0.0,1788.56693025399,"Store 2, Dept 18: 11% below reorder point - restock recommended"
9,12,B,Understocked,16803.00173572281,15023.26470798205,0.0,1779.737027740759,"Store 9, Dept 12: 11% below reorder point - restock recommended"
34,32,A,Understocked,12052.197675721687,10272.686818443979,0.0,1779.510857277708,"Store 34, Dept 32: 15% below reorder point - restock recommended"
19,35,A,Understocked,10013.371513673452,8234.759682398377,0.0,1778.611831275075,"Store 19, Dept 35: 18% below reorder point - restock recommended"
25,55,B,Understocked,10455.97073339763,8682.859945942357,0.0,1773.1107874552727,"Store 25, Dept 55: 17% below reorder point - restock recommended"
22,19,B,Overstocked,3518.9287071225267,5288.726813315339,857.7014684185697,1769.7981061928126,"Store 22, Dept 19: 1.5x reorder point - INR 858 excess tied up"
45,5,B,Understocked,28296.12252474945,26531.424719054605,0.0,1764.6978056948465,"Store 45, Dept 5: 6% below reorder point - restock recommended"
35,27,B,Overstocked,3495.2626222313775,5255.969915047913,1085.3064811702652,1760.7072928165353,"Store 35, Dept 27: 1.5x reorder point - INR 1,085 excess tied up"
35,32,B,Understocked,16767.83309409467,15013.518862322126,0.0,1754.3142317725433,"Store 35, Dept 32: 10% below reorder point - restock recommended"
11,49,A,Understocked,19576.96892594488,17829.189258139286,0.0,1747.779667805593,"Store 11, Dept 49: 9% below reorder point - restock recommended"
24,71,A,Understocked,11277.936432398383,9535.190891805274,0.0,1742.7455405931087,"Store 24, Dept 71: 15% below reorder point - restock recommended"
11,90,A,Understocked,107304.9501018664,105568.03846123959,0.0,1736.911640626815,"Store 11, Dept 90: 2% below reorder point - restock recommended"
11,98,A,Understocked,19707.248384353556,17971.95666713018,0.0,1735.2917172233756,"Store 11, Dept 98: 9% below reorder point - restock recommended"
34,56,A,Understocked,9470.133269483347,7737.544264561983,0.0,1732.589004921364,"Store 34, Dept 56: 18% below reorder point - restock recommended"
44,8,C,Understocked,11432.312371079002,9709.198342522142,0.0,1723.11402855686,"Store 44, Dept 8: 15% below reorder point - restock recommended"
32,41,A,Understocked,11346.088574965566,9664.377201135301,0.0,1681.711373830265,"Store 32, Dept 41: 15% below reorder point - restock recommended"
32,6,A,Understocked,10931.006499933135,9252.636410890487,0.0,1678.370089042648,"Store 32, Dept 6: 15% below reorder point - restock recommended"
13,19,A,Understocked,9017.853822368143,7344.038184101775,0.0,1673.8156382663674,"Store 13, Dept 19: 19% below reorder point - restock recommended"
23,31,B,Understocked,12772.994405526882,11119.834382274645,0.0,1653.1600232522378,"Store 23, Dept 31: 13% below reorder point - restock recommended"
28,40,A,Understocked,92518.33512735048,90868.61533350676,0.0,1649.7197938437166,"Store 28, Dept 40: 2% below reorder point - restock recommended"
19,93,A,Understocked,83490.18551681103,81860.34724868131,0.0,1629.8382681297226,"Store 19, Dept 93: 2% below reorder point - restock recommended"
39,71,A,Understocked,17554.138514641592,15926.567556950164,0.0,1627.5709576914287,"Store 39, Dept 71: 9% below reorder point - restock recommended"
27,12,A,Understocked,9288.018262152815,7669.8345416910515,0.0,1618.1837204617632,"Store 27, Dept 12: 17% below reorder point - restock recommended"
34,55,A,Understocked,19411.853061887687,17797.140253098998,0.0,1614.7128087886886,"Store 34, Dept 55: 8% below reorder point - restock recommended"
24,56,A,Understocked,16790.22122628268,15175.707790802808,0.0,1614.513435479872,"Store 24, Dept 56: 10% below reorder point - restock recommended"
16,3,B,Understocked,20655.87085234049,19043.36576332973,0.0,1612.5050890107595,"Store 16, Dept 3: 8% below reorder point - restock recommended"
31,14,A,Understocked,35988.964594441284,34377.75285622432,0.0,1611.2117382169672,"Store 31, Dept 14: 4% below reorder point - restock recommended"
43,83,C,Understocked,10696.115588913019,9090.605495043248,0.0,1605.5100938697706,"Store 43, Dept 83: 15% below reorder point - restock recommended"
14,41,A,Understocked,9864.728361401363,8262.112916095033,0.0,1602.61544530633,"Store 14, Dept 41: 16% below reorder point - restock recommended"
12,71,B,Understocked,17413.054867283776,15820.17462543909,0.0,1592.8802418446867,"Store 12, Dept 71: 9% below reorder point - restock recommended"
3,24,B,Understocked,8437.79143490364,6852.407335744224,0.0,1585.384099159416,"Store 3, Dept 24: 19% below reorder point - restock recommended"
17,67,B,Understocked,19647.04148903188,18064.381713814564,0.0,1582.6597752173147,"Store 17, Dept 67: 8% below reorder point - restock recommended"
12,90,B,Understocked,25763.81668008906,24197.429083246847,0.0,1566.3875968422144,"Store 12, Dept 90: 6% below reorder point - restock recommended"
25,82,B,Understocked,24132.694627112807,22568.7214042077,0.0,1563.9732229051078,"Store 25, Dept 82: 6% below reorder point - restock recommended"
3,95,B,Understocked,42630.353178252415,41083.57884722484,0.0,1546.7743310275764,"Store 3, Dept 95: 4% below reorder point - restock recommended"
25,8,B,Understocked,64505.10084062234,62961.94944461324,0.0,1543.1513960091033,"Store 25, Dept 8: 2% below reorder point - restock recommended"
20,37,A,Understocked,8989.04567745205,7449.4089874144465,0.0,1539.6366900376033,"Store 20, Dept 37: 17% below reorder point - restock recommended"
12,87,B,Understocked,30589.128495592267,29052.08405671173,0.0,1537.0444388805372,"Store 12, Dept 87: 5% below reorder point - restock recommended"
8,67,A,Understocked,15028.906016503606,13493.419472613292,0.0,1535.4865438903144,"Store 8, Dept 67: 10% below reorder point - restock recommended"
20,12,A,Understocked,20125.919770988992,18594.80562093779,0.0,1531.1141500512022,"Store 20, Dept 12: 8% below reorder point - restock recommended"
17,20,B,Understocked,12554.9416365801,11024.442353267139,0.0,1530.4992833129618,"Store 17, Dept 20: 12% below reorder point - restock recommended"
5,82,B,Understocked,9157.510262847069,7628.864722415659,0.0,1528.6455404314092,"Store 5, Dept 82: 17% below reorder point - restock recommended"
15,58,B,Overstocked,2923.3937338271626,4438.825303678414,4459.9803438265835,1515.431569851251,"Store 15, Dept 58: 1.5x reorder point - INR 4,460 excess tied up"
35,97,B,Understocked,8088.637285833117,6583.784731206284,0.0,1504.852554626833,"Store 35, Dept 97: 19% below reorder point - restock recommended"
17,74,B,Understocked,38569.077892097186,37071.12499973397,0.0,1497.952892363217,"Store 17, Dept 74: 4% below reorder point - restock recommended"
7,44,B,Understocked,7797.624043257629,6307.285732180472,0.0,1490.3383110771565,"Store 7, Dept 44: 19% below reorder point - restock recommended"
23,19,B,Overstocked,2776.140032399401,4235.617183202659,5926.7921720953145,1459.4771508032582,"Store 23, Dept 19: 1.5x reorder point - INR 5,927 excess tied up"
27,35,A,Understocked,11045.826516410047,9586.48689997753,0.0,1459.3396164325168,"Store 27, Dept 35: 13% below reorder point - restock recommended"
39,42,A,Understocked,9198.159152205568,7746.9329117877405,0.0,1451.2262404178273,"Store 39, Dept 42: 16% below reorder point - restock recommended"
3,32,B,Understocked,14508.429375106145,13063.24892127516,0.0,1445.1804538309843,"Store 3, Dept 32: 10% below reorder point - restock recommended"
14,83,A,Understocked,22246.343722117403,20803.602439229075,0.0,1442.741282888328,"Store 14, Dept 83: 6% below reorder point - restock recommended"
2,37,A,Understocked,10002.478478604375,8564.075403567107,0.0,1438.4030750372676,"Store 2, Dept 37: 14% below reorder point - restock recommended"
2,6,A,Understocked,12458.881481637507,11020.932367719053,0.0,1437.9491139184538,"Store 2, Dept 6: 12% below reorder point - restock recommended"
10,44,B,Understocked,18914.44831727442,17491.09709483931,0.0,1423.351222435107,"Store 10, Dept 44: 8% below reorder point - restock recommended"
22,97,B,Understocked,9951.628319450532,8538.25964588732,0.0,1413.3686735632127,"Store 22, Dept 97: 14% below reorder point - restock recommended"
28,21,A,Understocked,10000.044928895186,8588.429637119141,0.0,1411.6152917760446,"Store 28, Dept 21: 14% below reorder point - restock recommended"
31,7,A,Understocked,41272.03393481537,39862.225690195,0.0,1409.8082446203698,"Store 31, Dept 7: 3% below reorder point - restock recommended"
30,2,C,Understocked,26788.362390199833,25381.208233734837,0.0,1407.154156464996,"Store 30, Dept 2: 5% below reorder point - restock recommended"
19,47,A,Understocked,8234.111563288638,6828.381647097596,0.0,1405.7299161910414,"Store 19, Dept 47: 17% below reorder point - restock recommended"
1,14,A,Understocked,31212.45952458204,29808.134524863584,0.0,1404.324999718454,"Store 1, Dept 14: 4% below reorder point - restock recommended"
44,96,C,Understocked,7396.351388501775,6000.203311633317,0.0,1396.1480768684578,"Store 44, Dept 96: 19% below reorder point - restock recommended"
17,48,B,Understocked,7569.111922437154,6177.532153430418,0.0,1391.5797690067366,"Store 17, Dept 48: 18% below reorder point - restock recommended"
28,16,A,Understocked,21282.07394604867,19916.914776169288,0.0,1365.1591698793818,"Store 28, Dept 16: 6% below reorder point - restock recommended"
9,14,B,Understocked,15318.019613616903,13953.015051058794,0.0,1365.0045625581097,"Store 9, Dept 14: 9% below reorder point - restock recommended"
2,56,A,Understocked,11390.572489810975,10027.552721351047,0.0,1363.019768459928,"Store 2, Dept 56: 12% below reorder point - restock recommended"
3,79,B,Understocked,16608.417007105018,15246.34347700803,0.0,1362.0735300969882,"Store 3, Dept 79: 8% below reorder point - restock recommended"
15,96,B,Understocked,10097.9898512872,8737.487998607869,0.0,1360.501852679332,"Store 15, Dept 96: 13% below reorder point - restock recommended"
7,25,B,Understocked,11397.168325932718,10042.890249728262,0.0,1354.2780762044567,"Store 7, Dept 25: 12% below reorder point - restock recommended"
15,85,B,Understocked,7204.971748903273,5857.98767132369,0.0,1346.9840775795828,"Store 15, Dept 85: 19% below reorder point - restock recommended"
34,51,A,Understocked,7836.588966145781,6492.356049880436,0.0,1344.232916265345,"Store 34, Dept 51: 17% below reorder point - restock recommended"
23,29,B,Understocked,25086.241150773447,23748.68272800009,0.0,1337.5584227733561,"Store 23, Dept 29: 5% below reorder point - restock recommended"
20,45,A,Understocked,7860.952473288638,6527.327635127828,0.0,1333.6248381608102,"Store 20, Dept 45: 17% below reorder point - restock recommended"
3,34,B,Understocked,11161.27607632432,9853.572648540228,0.0,1307.7034277840921,"Store 3, Dept 34: 12% below reorder point - restock recommended"
1,44,A,Understocked,11746.403460915903,10443.585319958409,0.0,1302.8181409574936,"Store 1, Dept 44: 11% below reorder point - restock recommended"
25,18,B,Understocked,10146.230897810132,8843.45773178185,0.0,1302.7731660282825,"Store 25, Dept 18: 13% below reorder point - restock recommended"
13,36,A,Understocked,9439.171980005038,8140.542285803841,0.0,1298.6296942011968,"Store 13, Dept 36: 14% below reorder point - restock recommended"
3,74,B,Understocked,9322.61520157119,8030.707458464385,0.0,1291.9077431068054,"Store 3, Dept 74: 14% below reorder point - restock recommended"
1,31,A,Understocked,7610.69110231436,6346.622294085938,0.0,1264.0688082284223,"Store 1, Dept 31: 17% below reorder point - restock recommended"
41,7,A,Understocked,74521.8754535583,73272.21885301176,0.0,1249.656600546543,"Store 41, Dept 7: 2% below reorder point - restock recommended"
30,82,C,Understocked,9848.788662506508,8602.575727984453,0.0,1246.2129345220546,"Store 30, Dept 82: 13% below reorder point - restock recommended"
38,83,C,Understocked,6559.440123573395,5317.909793117747,0.0,1241.5303304556483,"Store 38, Dept 83: 19% below reorder point - restock recommended"
44,82,C,Understocked,10101.44202790487,8862.108603154225,0.0,1239.3334247506446,"Store 44, Dept 82: 12% below reorder point - restock recommended"
38,1,C,Understocked,15830.697917581494,14593.936591550973,0.0,1236.7613260305206,"Store 38, Dept 1: 8% below reorder point - restock recommended"
40,34,A,Understocked,20184.333349419943,18948.619887657922,0.0,1235.7134617620213,"Store 40, Dept 34: 6% below reorder point - restock recommended"
13,32,A,Understocked,24477.53111723283,23244.806806583172,0.0,1232.7243106496571,"Store 13, Dept 32: 5% below reorder point - restock recommended"
17,6,B,Understocked,14864.803720963468,13636.297916472007,0.0,1228.5058044914604,"Store 17, Dept 6: 8% below reorder point - restock recommended"
10,36,B,Understocked,10252.783053632827,9040.785149878513,0.0,1211.9979037543144,"Store 10, Dept 36: 12% below reorder point - restock recommended"
28,20,A,Understocked,11808.451892756224,10597.381552236653,0.0,1211.070340519571,"Store 28, Dept 20: 10% below reorder point - restock recommended"
1,17,A,Understocked,18196.923558665454,16993.839274598096,0.0,1203.0842840673577,"Store 1, Dept 17: 7% below reorder point - restock recommended"
1,33,A,Understocked,15921.152663277477,14718.828772999777,0.0,1202.3238902776993,"Store 1, Dept 33: 8% below reorder point - restock recommended"
36,44,A,Understocked,7834.436089955305,6645.068302778227,0.0,1189.3677871770778,"Store 36, Dept 44: 15% below reorder point - restock recommended"
6,47,A,Understocked,9522.815473288638,8335.133967516742,0.0,1187.681505771896,"Store 6, Dept 47: 12% below reorder point - restock recommended"
45,23,B,Understocked,50563.33473521616,49384.00150184496,0.0,1179.333233371195,"Store 45, Dept 23: 2% below reorder point - restock recommended"
41,47,A,Understocked,7913.025923288638,6741.467207951832,0.0,1171.558715336806,"Store 41, Dept 47: 15% below reorder point - restock recommended"
39,58,A,Understocked,11996.015393461399,10829.83658469287,0.0,1166.178808768529,"Store 39, Dept 58: 10% below reorder point - restock recommended"
33,33,A,Understocked,7853.202023288638,6689.637019021451,0.0,1163.5650042671869,"Store 33, Dept 33: 15% below reorder point - restock recommended"
25,37,B,Understocked,6735.537526408639,5577.370165397099,0.0,1158.1673610115395,"Store 25, Dept 37: 17% below reorder point - restock recommended"
16,22,B,Understocked,15560.435884936604,14423.645397556962,0.0,1136.7904873796415,"Store 16, Dept 22: 7% below reorder point - restock recommended"
13,17,A,Understocked,36278.79481826704,35142.70990177038,0.0,1136.0849164966567,"Store 13, Dept 17: 3% below reorder point - restock recommended"
7,20,B,Understocked,8160.156013363901,7025.531389797972,0.0,1134.6246235659291,"Store 7, Dept 20: 14% below reorder point - restock recommended"
44,7,C,Overstocked,2196.1989262782417,3328.711027658798,2856.2489740391184,1132.512101380556,"Store 44, Dept 7: 1.5x reorder point - INR 2,856 excess tied up"
17,47,B,Understocked,6122.551334892643,5007.931368389697,0.0,1114.6199665029462,"Store 17, Dept 47: 18% below reorder point - restock recommended"
11,36,A,Understocked,9473.927526141204,8387.605023814795,0.0,1086.3225023264094,"Store 11, Dept 36: 11% below reorder point - restock recommended"
