store_id,dept_id,store_type,date,week_of_year,weekly_sales,predicted_sales,abs_error,ape,low_confidence_ape
17,36,B,2012-07-27,30,633.0,931.0320000000003,298.03200000000027,47.082464454976346,False
17,36,B,2012-08-03,31,249.0,863.1627999999997,614.1627999999997,246.6517269076304,False
17,36,B,2012-08-10,32,46.0,691.8142999999999,645.8142999999999,1403.9441304347824,True
17,36,B,2012-08-17,33,84.92,113.08595000000001,28.16595000000001,33.16762835609987,True
17,36,B,2012-08-24,34,100.34,240.54890000000006,140.20890000000006,139.7338050627866,False
17,36,B,2012-08-31,35,124.72,314.71819999999997,189.99819999999997,152.33980115458624,False
17,36,B,2012-09-07,36,754.03,329.8066499999999,424.2233500000001,56.26080527299976,False
17,36,B,2012-09-14,37,447.82,1574.2073500000013,1126.3873500000013,251.52680764592947,False
17,36,B,2012-09-21,38,676.19,840.4426000000002,164.25260000000014,24.290894571052533,False
17,36,B,2012-09-28,39,363.09,1339.6115,976.5215000000001,268.9475061279573,False
17,36,B,2012-10-05,40,724.08,661.2311500000002,62.84884999999986,8.67982129046512,False
17,36,B,2012-10-12,41,1155.34,1210.1781000000005,54.83810000000062,4.746490210673969,False
17,36,B,2012-10-19,42,1163.99,1479.7040499999996,315.7140499999996,27.12343319100676,False
17,36,B,2012-10-26,43,1485.85,2005.6043999999997,519.7543999999998,34.98027391728639,False
17,38,B,2012-05-04,18,101629.41,90313.49539999994,11315.914600000062,11.134488136849424,False
17,38,B,2012-05-11,19,83333.98,88426.84369999995,5092.863699999958,6.111389015621189,False
17,38,B,2012-05-18,20,87722.65,88493.35474999998,770.7047499999899,0.878569844846217,False
17,38,B,2012-05-25,21,91871.89,91819.27164999995,52.61835000004794,0.05727361220069374,False
17,38,B,2012-06-01,22,81303.49,90966.97209999997,9663.482099999965,11.88569162283189,False
17,38,B,2012-06-08,23,87108.69,85135.17359999998,1973.5164000000223,2.2655792435864,False
17,38,B,2012-06-15,24,85355.94,84445.8844,910.055600000007,1.066188949474409,False
17,38,B,2012-06-22,25,88518.39,85392.52614999996,3125.863850000038,3.5313157525798173,False
17,38,B,2012-06-29,26,86989.63,85302.33484999997,1687.2951500000345,1.939650910114268,False
17,38,B,2012-07-06,27,86288.87,85197.89274999994,1090.9772500000545,1.2643313674174368,False
17,38,B,2012-07-13,28,93282.77,86772.29554999997,6510.474450000038,6.979289369301574,False
17,38,B,2012-07-20,29,84537.03,87595.47589999995,3058.445899999948,3.6178771598670405,False
17,38,B,2012-07-27,30,81433.45,85035.97984999997,3602.529849999977,4.4238944193080085,False
17,38,B,2012-08-03,31,89269.23,86882.64164999998,2386.58835000002,2.6734725391940986,False
17,38,B,2012-08-10,32,83877.9,86543.00065000002,2665.100650000022,3.177357384960785,False
17,38,B,2012-08-17,33,70168.8,83671.47169999997,13502.671699999963,19.243127572368294,False
17,38,B,2012-08-24,34,86829.19,81561.32909999999,5267.860900000014,6.06692392270389,False
17,38,B,2012-08-31,35,76260.19,80770.39524999994,4510.205249999941,5.914232904481278,False
17,38,B,2012-09-07,36,76286.55,80638.03010000003,4351.48010000003,5.70412490799496,False
17,38,B,2012-09-14,37,94870.28,83384.46455000002,11485.81544999998,12.106863656352633,False
17,38,B,2012-09-21,38,81460.5,83363.22724999994,1902.727249999938,2.3357667212942936,False
17,38,B,2012-09-28,39,85999.9,82711.91720000001,3287.9827999999834,3.823240259581678,False
17,38,B,2012-10-05,40,86552.41,79154.92685000002,7397.4831499999855,8.546825154839691,False
17,38,B,2012-10-12,41,83821.57,89066.41620000007,5244.846200000058,6.257155765514841,False
17,38,B,2012-10-19,42,95596.11,82182.05329999993,13414.056700000074,14.032011030574438,False
17,38,B,2012-10-26,43,70879.24,87570.00545000006,16690.76545000005,23.548172144622388,False
17,40,B,2012-05-04,18,51048.38,48960.713050000035,2087.6669499999625,4.089585115139722,False
17,40,B,2012-05-11,19,49039.65,49020.657699999974,18.99230000002717,0.03872845748292896,False
17,40,B,2012-05-18,20,49787.77,49782.908650000005,4.861349999991944,0.009764144889381357,False
17,40,B,2012-05-25,21,52226.75,48529.79929999995,3696.950700000052,7.078653563547515,False
17,40,B,2012-06-01,22,49931.79,50333.06784999999,401.2778499999913,0.8036520421158371,False
17,40,B,2012-06-08,23,48972.13,48367.48129999997,604.648700000027,1.2346791940641078,False
17,40,B,2012-06-15,24,46860.18,48681.38014999999,1821.2001499999897,3.8864557285097705,False
17,40,B,2012-06-22,25,49385.5,47911.111049999985,1474.388950000015,2.9854693179172327,False
17,40,B,2012-06-29,26,51278.13,50032.534000000014,1245.5959999999832,2.429097940974024,False
17,40,B,2012-07-06,27,50553.8,49978.22630000002,575.5736999999863,1.1385369645802814,False
17,40,B,2012-07-13,28,49097.2,49620.82054999999,523.6205499999924,1.066497783987666,False
17,40,B,2012-07-20,29,47296.7,48252.442449999995,955.7424499999979,2.020738127607207,False
17,40,B,2012-07-27,30,49222.24,47440.61385000001,1781.6261499999891,3.6195552051267663,False
17,40,B,2012-08-03,31,44430.82,48331.44714999998,3900.6271499999784,8.77910232131655,False
17,40,B,2012-08-10,32,45761.01,44987.75005000002,773.2599499999851,1.689779028041525,False
17,40,B,2012-08-17,33,44739.0,44726.49504999996,12.504950000038662,0.027950892957014375,False
17,40,B,2012-08-24,34,46728.81,44677.612549999954,2051.1974500000433,4.3895777572766,False
17,40,B,2012-08-31,35,45249.48,45672.00424999999,422.52424999998766,0.9337659791891257,False
17,40,B,2012-09-07,36,62484.44,51902.07164999996,10582.36835000004,16.936005747991086,False
17,40,B,2012-09-14,37,57670.34,54323.17484999998,3347.1651500000153,5.803962920974656,False
17,40,B,2012-09-21,38,56163.89,52945.111300000026,3218.7786999999735,5.7310465852703105,False
17,40,B,2012-09-28,39,54070.35,56335.83655,2265.4865500000014,4.189886971325323,False
17,40,B,2012-10-05,40,53060.77,52592.04285000001,468.72714999998425,0.8833779645489206,False
17,40,B,2012-10-12,41,49252.87,51616.14115000001,2363.2711500000078,4.798240488320798,False
17,40,B,2012-10-19,42,48077.13,49827.07139999999,1749.941399999996,3.6398624460320246,False
17,40,B,2012-10-26,43,50016.85,49452.42145,564.4285499999969,1.1284768033172758,False
17,41,B,2012-05-11,19,94.5,24.58150000000001,69.9185,73.98783068783068,True
17,41,B,2012-05-18,20,133.0,107.21379999999999,25.786200000000008,19.388120300751886,False
17,41,B,2012-05-25,21,45.0,129.2011,84.2011,187.11355555555556,True
17,41,B,2012-06-01,22,76.0,63.19789999999999,12.80210000000001,16.844868421052645,True
17,41,B,2012-06-08,23,76.0,76.85754999999996,0.8575499999999607,1.128355263157843,True
17,41,B,2012-06-15,24,196.0,65.73649999999999,130.26350000000002,66.46096938775511,False
17,41,B,2012-06-22,25,39.5,107.44920000000003,67.94920000000003,172.0232911392406,True
17,41,B,2012-06-29,26,56.0,66.40894999999998,10.408949999999976,18.58741071428567,True
17,41,B,2012-07-06,27,48.0,52.361650000000026,4.361650000000026,9.086770833333386,True
17,41,B,2012-07-13,28,16.0,62.80130000000001,46.80130000000001,292.50812500000006,True
17,41,B,2012-07-27,30,33.0,49.56554999999997,16.565549999999973,50.19863636363628,True
17,41,B,2012-08-03,31,80.0,47.35630000000004,32.64369999999996,40.80462499999995,True
17,41,B,2012-08-10,32,189.85,62.54194999999998,127.30805000000001,67.05717671846195,False
17,41,B,2012-08-17,33,165.76,110.64855000000001,55.11144999999998,33.24773769305018,False
17,41,B,2012-08-24,34,73.97,108.89149999999994,34.92149999999994,47.21035554954703,True
17,41,B,2012-08-31,35,43.0,73.06749999999998,30.06749999999998,69.92441860465112,True
17,41,B,2012-09-07,36,54.0,82.06429999999999,28.06429999999999,51.970925925925904,True
17,41,B,2012-09-14,37,8.0,64.14625,56.146249999999995,701.8281249999999,True
17,41,B,2012-09-21,38,41.94,56.71589999999999,14.775899999999993,35.23104434907008,True
17,41,B,2012-09-28,39,69.91,52.61644999999999,17.293550000000003,24.736875983407245,True
17,41,B,2012-10-05,40,29.0,67.7847,38.7847,133.7403448275862,True
17,41,B,2012-10-12,41,35.96,76.31724999999997,40.35724999999997,112.22817018909892,True
17,41,B,2012-10-19,42,16.0,67.76575,51.76575,323.5359375,True
17,41,B,2012-10-26,43,24.0,51.74565,27.745649999999998,115.606875,True
17,42,B,2012-05-04,18,5178.37,4112.5634500000015,1065.8065499999984,20.58189256464869,False
17,42,B,2012-05-11,19,4515.1,4627.32395,112.2239499999996,2.485525237536258,False
17,42,B,2012-05-18,20,3053.07,4344.872150000003,1291.8021500000027,42.31157981965703,False
17,42,B,2012-05-25,21,4308.71,3359.801599999997,948.908400000003,22.02302777397418,False
17,42,B,2012-06-01,22,4223.85,4381.1049,157.2548999999999,3.723022834617704,False
17,42,B,2012-06-08,23,4475.22,4151.4562,323.76380000000063,7.234589584422679,False
17,42,B,2012-06-15,24,4371.14,4306.905749999997,64.23425000000316,1.4695079544467382,False
17,42,B,2012-06-22,25,5138.12,4326.813749999998,811.3062500000015,15.789943598047563,False
17,42,B,2012-06-29,26,4937.76,4553.134000000001,384.6259999999993,7.7894834904896,False
17,42,B,2012-07-06,27,4399.01,4831.996450000002,432.98645000000215,9.842815769911915,False
17,42,B,2012-07-13,28,3936.44,4653.231549999997,716.7915499999967,18.209131855178708,False
17,42,B,2012-07-20,29,4457.79,4467.100800000003,9.310800000002928,0.2088658281346346,False
17,42,B,2012-07-27,30,4703.91,4688.672299999999,15.237700000000586,0.3239368950511508,False
17,42,B,2012-08-03,31,4393.0,4363.789350000003,29.21064999999726,0.664936262235312,False
17,42,B,2012-08-10,32,4884.63,4341.53075,543.0992500000002,11.118534054779998,False
17,42,B,2012-08-17,33,4269.15,4903.246849999999,634.096849999999,14.853000011711911,False
17,42,B,2012-08-24,34,3828.4,4493.1017,664.7017000000001,17.36238898756661,False
17,42,B,2012-08-31,35,3826.26,4294.018999999999,467.7589999999991,12.224966416291602,False
17,42,B,2012-09-07,36,4334.87,4442.928249999997,108.05824999999732,2.4927679492117947,False
17,42,B,2012-09-14,37,4941.21,4272.089099999999,669.1209000000008,13.541640610295874,False
17,42,B,2012-09-21,38,3482.1,4630.225799999997,1148.1257999999975,32.97222365813726,False
17,42,B,2012-09-28,39,5460.94,4013.2512500000007,1447.688749999999,26.509881998337264,False
17,42,B,2012-10-05,40,5137.65,4631.184799999999,506.46520000000055,9.857915583973229,False
17,42,B,2012-10-12,41,4353.52,4781.055050000001,427.5350500000004,9.820445294841884,False
17,42,B,2012-10-19,42,4367.42,4453.739050000001,86.31905000000097,1.9764311653104345,False
17,42,B,2012-10-26,43,3843.75,4515.2109,671.4609,17.468901463414635,False
17,44,B,2012-05-04,18,7424.36,6291.323700000003,1133.036299999997,15.26106357989102,False
17,44,B,2012-05-11,19,8203.14,6724.238150000001,1478.9018499999984,18.02848482410392,False
17,44,B,2012-05-18,20,7560.46,7306.818449999997,253.641550000003,3.354842827023792,False
17,44,B,2012-05-25,21,6985.45,7058.685550000002,73.23555000000215,1.048401319886366,False
17,44,B,2012-06-01,22,6616.39,7059.153950000002,442.7639500000014,6.6919264130439915,False
17,44,B,2012-06-08,23,6437.68,6962.071000000004,524.3910000000033,8.145651849734739,False
17,44,B,2012-06-15,24,7040.02,6850.245449999996,189.77455000000464,2.69565356348426,False
17,44,B,2012-06-22,25,7362.23,6790.23495,571.9950499999995,7.7693178561386915,False
17,44,B,2012-06-29,26,6700.56,7039.324399999997,338.7643999999964,5.0557625034324944,False
17,44,B,2012-07-06,27,7277.1,6993.246750000002,283.8532499999983,3.900636929546087,False
17,44,B,2012-07-13,28,7443.46,7181.1080999999995,262.35190000000057,3.5245960883782614,False
17,44,B,2012-07-20,29,6761.97,7134.265400000001,372.2954000000009,5.505723923649482,False
17,44,B,2012-07-27,30,6128.61,6915.9365,787.3265000000001,12.846738493720439,False
17,44,B,2012-08-03,31,6546.31,6755.482400000007,209.17240000000675,3.195271840166548,False
17,44,B,2012-08-10,32,5372.85,6494.345800000005,1121.4958000000042,20.873387494532775,False
17,44,B,2012-08-17,33,5463.09,5863.171249999994,400.0812499999938,7.323350887501283,False
17,44,B,2012-08-24,34,5737.49,5753.498250000001,16.00825000000077,0.2790113795405442,False
17,44,B,2012-08-31,35,5476.35,6048.792899999997,572.4428999999964,10.453000629981583,False
17,44,B,2012-09-07,36,6090.46,6318.9083000000055,228.44830000000547,3.7509202917350324,False
17,44,B,2012-09-14,37,6390.18,6323.217900000001,66.96209999999974,1.047890669746388,False
17,44,B,2012-09-21,38,7149.68,6822.685000000002,326.9949999999981,4.573561334213532,False
17,44,B,2012-09-28,39,7951.25,7612.895449999998,338.35455000000184,4.255362993240079,False
17,44,B,2012-10-05,40,8779.82,7984.595250000005,795.2247499999949,9.057415186188269,False
17,44,B,2012-10-12,41,8559.26,8662.954849999998,103.69484999999804,1.2114931664653024,False
17,44,B,2012-10-19,42,9383.57,8685.174099999997,698.3959000000032,7.442752598424727,False
17,44,B,2012-10-26,43,10057.7,9459.698450000005,598.0015499999954,5.945708760452145,False
17,45,B,2012-05-04,18,11.94,17.90950000000001,5.969500000000009,49.995812395309954,True
17,45,B,2012-05-18,20,14.94,16.857299999999988,1.9172999999999885,12.833333333333258,True
17,45,B,2012-05-25,21,17.91,15.921500000000002,1.9884999999999984,11.102735901730867,True
17,45,B,2012-06-08,23,8.97,14.245799999999997,5.275799999999997,58.81605351170565,True
17,45,B,2012-06-15,24,17.91,19.59559999999999,1.6855999999999902,9.411501954215467,True
17,45,B,2012-07-13,28,11.94,20.823349999999994,8.883349999999995,74.39991624790616,True
17,45,B,2012-07-20,29,20.91,19.720799999999983,1.1892000000000174,5.687230989957041,True
17,45,B,2012-08-17,33,5.97,20.16815,14.198150000000002,237.82495812395314,True
17,45,B,2012-08-24,34,5.97,20.213149999999995,14.243149999999996,238.57872696817415,True
17,45,B,2012-08-31,35,5.97,20.599299999999992,14.629299999999994,245.04690117252923,True
17,45,B,2012-09-21,38,17.94,17.79084999999999,0.149150000000013,0.8313823857302841,True
17,45,B,2012-09-28,39,38.85,21.822449999999982,17.02755000000002,43.82895752895758,True
17,45,B,2012-10-05,40,23.88,33.303100000000015,9.423100000000016,39.460217755443956,True
17,45,B,2012-10-12,41,83.64,22.534749999999985,61.10525000000001,73.0574485891918,True
17,45,B,2012-10-19,42,38.85,43.30960000000002,4.459600000000016,11.47902187902192,True
17,45,B,2012-10-26,43,17.94,43.144999999999975,25.204999999999973,140.4960981047936,True
17,46,B,2012-05-04,18,29083.6,28890.629249999987,192.97075000001132,0.6635036584192168,False
17,46,B,2012-05-11,19,29006.33,29425.068899999984,418.7388999999821,1.4436121356958365,False
17,46,B,2012-05-18,20,29186.95,28922.483949999987,264.46605000001364,0.906110607651754,False
17,46,B,2012-05-25,21,28403.59,28906.005000000005,502.4150000000045,1.768843304666785,False
17,46,B,2012-06-01,22,26269.92,28604.791500000018,2334.8715000000193,8.888003846224196,False
17,46,B,2012-06-08,23,30478.68,27838.37119999999,2640.30880000001,8.662805607067005,False
17,46,B,2012-06-15,24,28050.3,28844.10725,793.8072500000017,2.8299421040060238,False
17,46,B,2012-06-22,25,31858.61,29476.05460000002,2382.5553999999793,7.478529038146922,False
17,46,B,2012-06-29,26,32402.22,31266.954699999987,1135.2653000000137,3.5036651809660375,False
17,46,B,2012-07-06,27,33318.35,34877.43720000001,1559.087200000009,4.679364974556091,False
17,46,B,2012-07-13,28,31442.93,31124.13835,318.7916499999992,1.0138738660805442,False
17,46,B,2012-07-20,29,26756.31,30064.226000000006,3307.9160000000047,12.363124810558723,False
17,46,B,2012-07-27,30,26800.87,28008.79505000001,1207.9250500000126,4.507036711867983,False
17,46,B,2012-08-03,31,23737.82,26104.638400000007,2366.8184000000074,9.970664534485506,False
17,46,B,2012-08-10,32,23941.87,23331.23110000001,610.6388999999872,2.5505062887735472,False
17,46,B,2012-08-17,33,22621.35,23509.131500000007,887.7815000000082,3.9245292610741984,False
17,46,B,2012-08-24,34,23217.63,22062.134449999983,1155.4955500000178,4.976802326507993,False
17,46,B,2012-08-31,35,23634.42,23194.958900000005,439.46109999999317,1.8594114008297777,False
17,46,B,2012-09-07,36,30786.89,27743.342400000016,3043.5475999999835,9.885855960118036,False
17,46,B,2012-09-14,37,30751.01,28738.288500000013,2012.721499999985,6.545220791121935,False
17,46,B,2012-09-21,38,28424.63,28143.432150000004,281.19784999999683,0.9892753221413851,False
17,46,B,2012-09-28,39,27069.42,27565.094300000015,495.67430000001696,1.83112272076763,False
17,46,B,2012-10-05,40,27057.6,26994.76735000001,62.83264999998937,0.23221811986277194,False
17,46,B,2012-10-12,41,26766.55,27320.768850000015,554.2188500000157,2.0705651269962533,False
17,46,B,2012-10-19,42,27430.1,26986.018750000025,444.0812499999738,1.6189560008894384,False
17,46,B,2012-10-26,43,28796.93,27191.305749999996,1605.6242500000044,5.575678553234683,False
17,47,B,2012-06-15,24,-68.0,118.57035000000002,186.57035000000002,274.3681617647059,True
17,48,B,2012-05-04,18,743.0,2165.394799999999,1422.3947999999991,191.43940780619099,False
17,48,B,2012-05-11,19,980.0,1158.13875,178.13875000000007,18.17742346938776,False
17,48,B,2012-05-18,20,298.0,1326.1436999999999,1028.1436999999999,345.01466442953017,False
17,48,B,2012-05-25,21,954.0,851.4455500000003,102.55444999999975,10.749942348008359,False
17,48,B,2012-06-01,22,897.0,995.5588500000003,98.55885000000035,10.987608695652213,False
17,48,B,2012-06-08,23,1878.0,1025.5662,852.4338,45.390511182108625,False
17,48,B,2012-06-15,24,1103.0,1351.25575,248.25575000000003,22.507320942883048,False
17,48,B,2012-06-29,26,1868.0,1086.59185,781.40815,41.83127141327623,False
17,48,B,2012-07-06,27,1409.0,1452.7015500000002,43.701550000000225,3.101600425833941,False
17,48,B,2012-07-13,28,2910.0,1512.98545,1397.01455,48.00737285223368,False
17,48,B,2012-07-20,29,456.0,1925.534199999999,1469.534199999999,322.2662719298243,False
17,48,B,2012-07-27,30,2523.0,608.0639000000001,1914.9361,75.899171621086,False
17,48,B,2012-08-03,31,3113.0,1362.4143500000002,1750.5856499999998,56.234681978798584,False
17,48,B,2012-08-10,32,1623.0,2503.005700000001,880.0057000000011,54.22093037584727,False
17,48,B,2012-08-17,33,4620.0,1629.0100000000002,2990.99,64.74004329004327,False
17,48,B,2012-08-24,34,815.0,3179.09875,2364.09875,290.0734662576687,False
17,48,B,2012-08-31,35,556.0,718.8763,162.87630000000001,29.294298561151084,False
17,48,B,2012-09-07,36,1491.0,795.4505500000002,695.5494499999998,46.64986250838361,False
17,48,B,2012-09-14,37,2049.0,1359.143949999999,689.856050000001,33.66793801854568,False
17,48,B,2012-09-21,38,2749.0,1563.0174999999995,1185.9825000000005,43.1423244816297,False
17,48,B,2012-09-28,39,6238.0,2347.64985,3890.35015,62.36534386021161,False
17,48,B,2012-10-05,40,2727.0,5122.929999999999,2395.9299999999994,87.85955262192884,False
17,48,B,2012-10-12,41,3066.0,1996.0278500000013,1069.9721499999987,34.897982713633354,False
17,48,B,2012-10-19,42,4085.0,2606.094499999999,1478.9055000000012,36.20331701346392,False
17,48,B,2012-10-26,43,3437.0,3201.9211999999998,235.07880000000023,6.83965085830667,False
17,49,B,2012-05-04,18,35.64,41.07195000000002,5.431950000000022,15.241161616161678,True
17,49,B,2012-05-11,19,47.52,40.765600000000006,6.754399999999997,14.213804713804706,True
17,49,B,2012-05-18,20,29.7,52.60154999999998,22.901549999999983,77.10959595959591,True
17,49,B,2012-05-25,21,41.58,144.06179999999998,102.48179999999998,246.46897546897543,True
17,49,B,2012-06-01,22,56.43,123.14199999999995,66.71199999999996,118.22080453659393,True
17,49,B,2012-06-08,23,53.46,57.891200000000026,4.431200000000025,8.288814066591891,True
17,49,B,2012-06-15,24,20.64,50.457749999999976,29.817749999999975,144.4658430232557,True
17,49,B,2012-06-22,25,38.61,67.03344999999999,28.42344999999999,73.6168091168091,True
17,49,B,2012-06-29,26,41.58,54.57450000000001,12.99450000000001,31.251803751803774,True
17,49,B,2012-07-06,27,-33.18,40.50520000000002,73.68520000000002,222.07715491259802,True
17,49,B,2012-07-13,28,33.79,22.16280000000001,11.627199999999988,34.41018052678304,True
17,49,B,2012-07-20,29,59.85,40.3467,19.503300000000003,32.58696741854637,True
17,49,B,2012-07-27,30,38.76,37.38765000000003,1.3723499999999689,3.540634674922521,True
17,49,B,2012-08-03,31,39.85,69.23484999999995,29.38484999999995,73.73864491844404,True
17,49,B,2012-08-10,32,29.7,73.10469999999992,43.40469999999992,146.14377104377078,True
17,49,B,2012-08-17,33,39.76,69.43925000000002,29.679250000000017,74.64600100603627,True
17,49,B,2012-08-24,34,40.79,71.55189999999999,30.76189999999999,75.41529786712428,True
17,49,B,2012-08-31,35,69.7,34.57975,35.120250000000006,50.387733142037305,True
17,49,B,2012-09-07,36,-36.16,47.08224999999999,83.24224999999998,230.2053373893805,True
17,49,B,2012-09-14,37,31.67,-57.80080000000005,89.47080000000005,282.5096305652038,True
17,49,B,2012-09-21,38,33.67,43.73370000000002,10.063700000000019,29.889218889218945,True
17,49,B,2012-09-28,39,44.55,41.14605000000002,3.4039499999999805,7.640740740740698,True
17,49,B,2012-10-05,40,23.76,120.80329999999995,97.04329999999995,408.43139730639706,True
17,49,B,2012-10-12,41,17.82,42.57950000000002,24.759500000000017,138.9421997755332,True
17,49,B,2012-10-19,42,35.64,31.61475000000001,4.025249999999989,11.294191919191888,True
17,49,B,2012-10-26,43,30.88,32.51825000000003,1.6382500000000313,5.30521373057005,True
17,51,B,2012-08-24,34,-5.36,4.112350000000003,9.472350000000002,176.72294776119406,True
17,52,B,2012-05-04,18,3602.69,3347.1308999999983,255.55910000000176,7.093563420666273,False
17,52,B,2012-05-11,19,3627.98,3425.226200000001,202.75379999999905,5.588614049691538,False
17,52,B,2012-05-18,20,3404.58,3375.992050000001,28.587949999998727,0.839690945726014,False
17,52,B,2012-05-25,21,3570.88,3339.934650000001,230.94534999999905,6.4674632023478535,False
17,52,B,2012-06-01,22,3719.89,3742.590700000003,22.700700000003053,0.6102519160513632,False
17,52,B,2012-06-08,23,3127.06,3494.32035,367.26035,11.744589166821232,False
17,52,B,2012-06-15,24,3048.12,3250.9708499999965,202.85084999999663,6.654949608283029,False
17,52,B,2012-06-22,25,3107.42,3168.9918499999994,61.57184999999936,1.9814460227455366,False
17,52,B,2012-06-29,26,2739.39,3200.6030499999993,461.2130499999994,16.836341302260703,False
17,52,B,2012-07-06,27,2660.08,2826.0822500000004,166.00225000000046,6.240498406062993,False
17,52,B,2012-07-13,28,2794.85,2887.297649999999,92.44764999999916,3.307785748787919,False
17,52,B,2012-07-20,29,3018.24,2950.307500000001,67.93249999999898,2.250732214800645,False
17,52,B,2012-07-27,30,2458.79,2948.057850000002,489.267850000002,19.89872457590937,False
17,52,B,2012-08-03,31,2591.81,2773.2311,181.42110000000002,6.99978393477917,False
17,52,B,2012-08-10,32,2419.42,2737.796550000001,318.37655000000086,13.159209645286923,False
17,52,B,2012-08-17,33,2673.74,2633.4496999999997,40.290300000000116,1.5068892263271716,False
17,52,B,2012-08-24,34,2186.36,2753.7642499999997,567.4042499999996,25.9520047018789,False
17,52,B,2012-08-31,35,1854.94,2501.4617000000003,646.5217000000002,34.85404918757481,False
17,52,B,2012-09-07,36,2881.35,2553.5395500000004,327.8104499999995,11.376974334947143,False
17,52,B,2012-09-14,37,3662.9,3296.4961999999996,366.4038000000005,10.003106827923244,False
17,52,B,2012-09-21,38,3361.65,4033.274050000002,671.6240500000017,19.97899989588451,False
17,52,B,2012-09-28,39,3224.48,3529.7911000000004,305.31110000000035,9.468537562645771,False
17,52,B,2012-10-05,40,2992.22,3316.07485,323.85485000000017,10.82322990956548,False
17,52,B,2012-10-12,41,3542.6,3578.319949999999,35.719949999999244,1.0082975780499985,False
17,52,B,2012-10-19,42,4028.05,3560.8875000000007,467.16249999999945,11.59773339457056,False
17,52,B,2012-10-26,43,4144.04,4029.2669499999984,114.7730500000016,2.769593198907385,False
17,54,B,2012-05-04,18,72.8,45.10820000000002,27.69179999999998,38.03818681318678,True
17,54,B,2012-05-11,19,85.22,49.293900000000015,35.926099999999984,42.15688805444729,True
17,54,B,2012-05-18,20,110.92,61.02994999999999,49.89005000000001,44.97840786152182,False
17,54,B,2012-05-25,21,14.0,93.18829999999998,79.18829999999998,565.6307142857142,True
17,54,B,2012-06-01,22,60.84,50.04110000000001,10.798899999999996,17.74967126890203,True
17,54,B,2012-06-15,24,20.88,49.48434999999997,28.60434999999997,136.99401340996155,True
17,54,B,2012-06-22,25,115.56,43.76649999999999,71.79350000000001,62.12660089996539,False
17,54,B,2012-06-29,26,31.92,81.27215000000004,49.35215000000004,154.61199874686727,True
17,54,B,2012-07-13,28,8.0,49.623099999999994,41.623099999999994,520.2887499999999,True
17,54,B,2012-07-20,29,71.84,29.392650000000014,42.447349999999986,59.08595489977726,True
17,54,B,2012-07-27,30,95.92,59.52209999999998,36.39790000000002,37.94610091743122,True
17,54,B,2012-08-10,32,34.8,59.44950000000001,24.64950000000001,70.83189655172417,True
17,54,B,2012-08-17,33,23.92,64.50659999999998,40.586599999999976,169.67642140468215,True
17,54,B,2012-08-31,35,10.0,80.85155,70.85155,708.5155,True
17,54,B,2012-09-07,36,46.92,33.80134999999999,13.11865000000001,27.959612105711866,True
17,54,B,2012-09-14,37,27.88,52.27914999999998,24.39914999999998,87.51488522238157,True
17,54,B,2012-09-28,39,5.88,53.66865000000001,47.788650000000004,812.7321428571429,True
17,54,B,2012-10-05,40,5.88,30.505100000000017,24.625100000000018,418.79421768707516,True
17,54,B,2012-10-19,42,87.76,26.16644999999999,61.593550000000015,70.18408158614405,True
17,54,B,2012-10-26,43,-11.0,42.572699999999976,53.572699999999976,487.02454545454526,True
17,55,B,2012-05-04,18,6578.38,7070.821749999995,492.4417499999945,7.485760171957145,False
17,55,B,2012-05-11,19,6447.78,7439.3665,991.5865000000003,15.378727251860337,False
17,55,B,2012-05-18,20,10231.72,7003.322600000001,3228.397399999998,31.55283178194867,False
17,55,B,2012-05-25,21,8055.92,8684.774399999997,628.8543999999965,7.806115254371897,False
17,55,B,2012-06-01,22,8285.72,8088.794,196.92599999999948,2.376691464350708,False
17,55,B,2012-06-08,23,6750.92,8231.533449999999,1480.613449999999,21.93202482032077,False
17,55,B,2012-06-15,24,5886.9,8014.4976000000015,2127.597600000002,36.141222035366695,False
17,55,B,2012-06-22,25,8650.63,6720.413549999998,1930.2164500000008,22.313015930631654,False
17,55,B,2012-06-29,26,7707.38,7465.5708,241.8091999999997,3.1373722328469555,False
17,55,B,2012-07-06,27,6742.34,7729.350799999998,987.0107999999982,14.638994770361599,False
17,55,B,2012-07-13,28,7075.95,6804.623550000001,271.32644999999866,3.8344879486146546,False
17,55,B,2012-07-20,29,8300.41,7434.203900000004,866.2060999999958,10.435702573728236,False
17,55,B,2012-07-27,30,7095.44,7405.177749999998,309.7377499999984,4.365307155017849,False
17,55,B,2012-08-03,31,5527.32,6914.17245,1386.8524500000003,25.090865916936245,False
17,55,B,2012-08-10,32,5843.24,6239.755550000001,396.515550000001,6.785885056920494,False
17,55,B,2012-08-17,33,6783.45,6183.575099999995,599.8749000000053,8.843212524600391,False
17,55,B,2012-08-24,34,5750.72,6227.617749999996,476.89774999999554,8.292835505814846,False
17,55,B,2012-08-31,35,7556.84,6328.406399999998,1228.4336000000021,16.255916494196015,False
17,55,B,2012-09-07,36,6189.36,7407.003849999997,1217.6438499999977,19.673178648519357,False
17,55,B,2012-09-14,37,6606.19,7134.2294,528.0394000000006,7.993100410372706,False
17,55,B,2012-09-21,38,7784.56,7870.8726499999975,86.31264999999712,1.1087672264071073,False
17,55,B,2012-09-28,39,7680.92,7717.82535,36.90535,0.4804808538560485,False
